x y g
319631.081987 172322.414090 58.180542
315956.733091 172208.680068 56.646125
312282.426166 172094.929985 55.696425
308608.160105 171981.164163 52.200086
304933.933819 171867.382886 44.947454
301259.746075 171753.586436 31.788629
297585.595799 171639.775091 12.224900
293911.481904 171525.949210 -7.626247
290237.403262 171412.109045 -20.595767
286563.358662 171298.254895 -26.544382
282889.347127 171184.387069 -21.694350
279215.367457 171070.505880 -8.330410
275541.418546 170956.611597 0.090740
271867.499289 170842.704520 -2.378818
268193.608581 170728.784973 -13.352930
264519.745186 170614.853213 -20.997450
260845.908096 170500.909550 -22.421598
257172.096149 170386.954301 -20.957881
253498.308278 170272.987755 -18.855793
249824.543271 170159.010191 -15.735518
246150.800072 170045.021914 -11.260690
242477.077553 169931.023218 -6.860919
238803.374594 169817.014410 -3.264525
235129.690081 169702.995797 0.829601
231456.022843 169588.967638 8.385103
227782.371779 169474.930246 10.973790
224108.735792 169360.883935 15.800732
220435.113802 169246.828993 22.596529
216761.504586 169132.765692 30.880783
213087.907137 169018.694378 41.086247
209414.320183 168904.615283 52.798132
205740.742802 168790.528771 62.547321
202067.173729 168676.435089 57.134886
198393.611844 168562.334544 36.398199
194720.056110 168448.227448 18.773412
191046.505350 168334.114079 11.615950
187372.958466 168219.994740 1.068656
183699.414289 168105.869733 -27.222331
180025.871742 167991.739345 -58.844955
176352.329741 167877.603896 -82.006629
172678.787079 167763.463631 -97.089601
169005.242681 167649.318894 -112.128969
165331.695426 167535.169948 -130.523212
161658.144250 167421.017140 -149.966716
157984.587904 167306.860701 -166.003742
154311.025417 167192.700977 -173.359936
150637.455533 167078.538250 -169.394685
146963.877169 166964.372788 -156.670254
143290.289298 166850.204926 -141.407417
139616.690621 166736.034923 -125.186743
135943.080200 166621.863125 -108.065255
132269.456828 166507.689788 -92.630467
128595.819364 166393.515211 -76.961847
124922.166746 166279.339722 -61.804915
121248.497787 166165.163571 -42.111492
117574.811437 166050.987090 -19.855567
113901.106515 165936.810553 -1.352051
110227.381915 165822.634272 17.029567
106553.636547 165708.458522 30.239302
102879.869238 165594.283623 34.447440
99206.078910 165480.109863 31.553763
95532.264490 165365.937534 25.874814
91858.424680 165251.766924 20.969302
88184.558566 165137.598357 16.374680
84510.664876 165023.432088 14.008396
80836.742622 164909.268478 10.827657
77162.790553 164795.107749 8.070661
73488.807623 164680.950251 6.599390
69814.792665 164566.796234 3.806217
66140.744572 164452.646031 0.257853
62466.662259 164338.499927 -2.398037
58792.544572 164224.358207 -4.505420
55118.390422 164110.221209 -4.018759
51444.198605 163996.089171 -1.582703
47769.968124 163881.962437 0.616785
44095.697711 163767.841247 3.050696
40421.386372 163653.725968 5.590772
36747.032932 163539.616847 5.997474
33072.636267 163425.514211 4.257093
29398.195212 163311.418319 1.833992
25723.708735 163197.329507 0.275680
22049.175680 163083.248038 0.800967
18374.594875 162969.174243 1.214147
14699.965257 162855.108385 0.789729
11025.285673 162741.050781 0.414709
7350.554990 162627.001710 -3.540438
338112.356942 169195.790249 48.551759
334437.787283 169082.130599 50.495276
330763.264841 168968.453504 49.081116
327088.788489 168854.759223 52.077091
323414.357156 168741.048103 53.721446
319739.969721 168627.320427 56.216732
316065.624992 168513.576480 54.770341
312391.321927 168399.816581 51.906300
308717.059358 168286.040991 45.064485
305042.836177 168172.250040 32.282659
301368.651223 168058.444001 13.928521
297694.503480 167944.623205 -4.418309
294020.391730 167830.787915 -17.209826
290346.314892 167716.938460 -25.252708
286672.271843 167603.075094 -28.212462
282998.261438 167489.198157 -22.310737
279324.282631 167375.307938 -10.437319
275650.334162 167261.404697 -3.435242
271976.415064 167147.488771 -8.762198
268302.524158 167033.560445 -16.849537
264628.660274 166919.620011 -22.108586
260954.822324 166805.667765 -22.152459
257281.009222 166691.704013 -21.218857
253607.219818 166577.729052 -18.835676
249933.452968 166463.743171 -14.598412
246259.707543 166349.746640 -10.908478
242585.982548 166235.739820 -6.622850
238912.276721 166121.722958 -0.221780
235238.588944 166007.696351 4.122252
231564.918251 165893.660337 10.563216
227891.263330 165779.615146 14.610585
224217.623142 165665.561134 20.813618
220543.996609 165551.498579 27.106069
216870.382571 165437.427775 32.820145
213196.779886 165323.348998 42.693454
209523.187471 165209.262590 53.420360
205849.604206 165095.168804 63.839832
202176.028952 164981.067962 63.705575
198502.460518 164866.960336 46.831136
194828.897936 164752.846251 24.735370
191155.340021 164638.725992 12.303030
187481.785527 164524.599835 1.054074
183808.233580 164410.468114 -27.472326
180134.682797 164296.331082 -59.148743
176461.132311 164182.189096 -81.641827
172787.580767 164068.042375 -97.655113
169114.027233 163953.891277 -114.607506
165440.470432 163839.736058 -133.678091
161766.909379 163725.577056 -151.991009
158093.342885 163611.414535 -166.915844
154419.769834 163497.248793 -172.079859
150746.189046 163383.080116 -167.393257
147072.599560 163268.908852 -154.984970
143399.000072 163154.735227 -139.725118
139725.389636 163040.559593 -122.488481
136051.766951 162926.382209 -106.234946
132378.131091 162812.203402 -92.438929
128704.480770 162698.023435 -77.818316
125030.814922 162583.842632 -61.872895
121357.132501 162469.661281 -40.943861
117683.432232 162355.479671 -20.483397
114009.713155 162241.298108 -2.976210
110335.974013 162127.116873 14.614806
106662.213780 162012.936274 27.422940
102988.431289 161898.756600 31.205705
99314.625452 161784.578159 29.009029
95640.795117 161670.401236 23.647593
91966.939204 161556.226151 18.573463
88293.056512 161442.053152 14.634249
84619.145971 161327.882572 11.793164
80945.206461 161213.714687 9.584618
77271.236923 161099.549844 8.510931
73597.236112 160985.388266 7.288288
69923.202986 160871.230296 3.291078
66249.136375 160757.076204 -1.011442
62575.035179 160642.926313 -4.346590
58900.898320 160528.780900 -7.060077
55226.724637 160414.640281 -6.863507
51552.512990 160300.504723 -3.844488
47878.262236 160186.374526 -1.381614
44203.971317 160072.249995 1.653778
40529.639099 159958.131443 6.155067
36855.264464 159844.019166 8.166705
33180.846299 159729.913453 6.902653
29506.383357 159615.814557 3.135180
25831.874678 159501.722827 -0.364286
22157.319091 159387.638564 -1.351692
18482.715442 159273.562031 -1.878961
14808.062647 159159.493546 -1.564584
11133.359490 159045.433375 -1.241871
7458.604973 158931.381852 -3.761753
338221.233415 165500.758498 44.441237
334546.669463 165387.088122 47.958866
330872.152446 165273.400387 44.967554
327197.681150 165159.695578 44.764861
323523.254580 165045.974021 45.315793
319848.871539 164932.235978 47.258883
316174.530897 164818.481763 47.489373
312500.231537 164704.711681 44.437354
308825.972356 164590.926004 35.822535
305151.752248 164477.125043 15.673307
301477.570107 164363.309130 -4.473519
297803.424714 164249.478485 -15.358325
294129.315046 164135.633470 -20.670328
290455.239956 164021.774370 -26.020724
286781.198306 163907.901455 -26.910500
283107.188956 163794.015045 -21.421435
279433.210852 163680.115439 -12.826760
275759.262867 163566.202939 -10.474667
272085.343819 163452.277821 -17.015515
268411.452601 163338.340375 -22.491341
264737.588107 163224.390913 -24.751932
261063.749239 163110.429747 -23.534711
257389.934839 162996.457151 -21.248349
253716.143830 162882.473425 -17.745916
250042.375054 162768.478883 -13.391355
246368.627377 162654.473797 -10.082960
242694.899737 162540.458480 -5.336470
239021.191003 162426.433237 1.732316
235347.499989 162312.398330 7.227519
231673.825648 162198.354080 13.743091
228000.166799 162084.300783 20.814822
224326.522349 161970.238714 27.486102
220652.891190 161856.168214 31.775787
216979.272179 161742.089529 36.426810
213305.664226 161628.002987 48.233516
209632.066253 161513.908907 58.934478
205958.476988 161399.807515 68.811108
202284.895436 161285.699158 71.906223
198611.320467 161171.584140 60.099117
194937.750898 161057.462715 34.979519
191264.185682 160943.335223 16.041832
187590.623646 160829.201923 2.155784
183917.063688 160715.063126 -25.749502
180243.504716 160600.919139 -56.167546
176569.945498 160486.770230 -79.121692
172896.385094 160372.616755 -97.483777
169222.822230 160258.458928 -116.761411
165549.255829 160144.297090 -134.933769
161875.684829 160030.131557 -151.570366
158202.108039 159915.962590 -165.045023
154528.524340 159801.790486 -169.798280
150854.932690 159687.615578 -165.493241
147181.331913 159573.438131 -153.575320
143507.720843 159459.258428 -138.400833
139834.098383 159345.076782 -121.270029
136160.463520 159230.893513 -106.888122
132486.814963 159116.708873 -93.887251
128813.151710 159002.523185 -79.047795
125139.472622 158888.336750 -60.069103
121465.776503 158774.149828 -38.858823
117792.062364 158659.962768 -19.918497
114118.328953 158545.775814 -3.887873
110444.575225 158431.589295 9.977571
106770.800075 158317.403514 19.626952
103097.002264 158203.218727 22.734268
99423.180847 158089.035276 21.271895
95749.334522 157974.853409 18.205129
92075.462279 157860.673468 14.683480
88401.563056 157746.495736 12.681491
84727.635564 157632.320487 11.369511
81053.678820 157518.148049 10.083505
77379.691558 157403.978673 10.736577
73705.672801 157289.812710 9.329695
70031.621443 157175.650440 5.473676
66357.536234 157061.492138 1.626316
62683.416079 156947.338097 -3.195479
59009.259956 156833.188657 -6.718045
55335.066640 156719.044068 -6.362255
51660.834980 156604.904626 -3.564985
47986.564050 156490.770680 -3.087381
44312.252496 156376.642472 -0.619914
40637.899333 156262.520320 4.824160
36963.503435 156148.404539 9.062861
33289.063552 156034.295351 8.257396
29614.578774 155920.193163 5.566891
25940.047788 155806.098197 3.212300
22265.469573 155692.010761 0.722016
18590.842962 155577.931156 -1.761579
14916.166867 155463.859699 -1.957641
11241.440149 155349.796648 -1.014354
7566.661654 155235.742321 -2.870751
338330.124687 161805.736005 41.560392
334655.566399 161692.054604 44.336113
330981.054750 161578.355958 40.061296
327306.588454 161464.640307 39.559312
323632.166510 161350.907986 38.125123
319957.787785 161237.159277 39.430870
316283.451148 161123.394492 40.950292
312609.155405 161009.613905 39.169656
308934.899588 160895.817839 25.374233
305260.682443 160782.006568 0.662915
301586.502935 160668.180426 -17.107353
297912.359903 160554.339674 -23.218909
294238.252185 160440.484617 -23.971765
290564.178704 160326.615542 -25.628438
286890.138380 160212.732770 -23.890790
283216.130067 160098.836609 -18.476655
279542.152569 159984.927309 -13.948449
275868.204834 159871.005178 -16.909527
272194.285802 159757.070563 -24.740797
268520.394219 159643.123716 -28.303415
264846.529058 159529.164933 -27.676601
261172.689140 159415.194520 -24.283682
257498.873376 159301.212765 -19.902649
253825.080674 159187.219992 -16.103591
250151.309886 159073.216478 -13.212982
246477.559866 158959.202510 -10.439711
242803.829549 158845.178403 -5.223426
239130.117728 158731.144435 1.166119
235456.423352 158617.100913 7.628408
231782.745302 158503.048145 15.274603
228109.082466 158388.986418 24.398853
224435.433668 158274.916021 31.086376
220761.797813 158160.837237 35.272349
217088.173799 158046.750410 42.837651
213414.560481 157932.655786 54.860143
209740.956771 157818.553702 66.670161
206067.361465 157704.444396 76.045691
202393.773557 157590.328232 81.277262
198720.191853 157476.205472 74.279590
195046.615300 157362.076423 48.176020
191373.042706 157247.941379 21.596767
187699.472967 157133.800620 2.639086
184025.904976 157019.654456 -23.907855
180352.337633 156905.503201 -51.693869
176678.769712 156791.347095 -74.844075
173005.200270 156677.186492 -95.840727
169331.628013 156563.021651 -116.231960
165658.051942 156448.852899 -134.326371
161984.470920 156334.680536 -150.330723
158310.883753 156220.504813 -162.999767
154637.289384 156106.326067 -168.048648
150963.686703 155992.144587 -163.969167
147290.074530 155877.960639 -152.168427
143616.451755 155763.774554 -137.133892
139942.817291 155649.586608 -121.167139
136269.169974 155535.397101 -107.685680
132595.508795 155421.206348 -95.200049
128921.832458 155307.014616 -79.575225
125248.139974 155192.822213 -57.805320
121574.430202 155078.629450 -35.506179
117900.702018 154964.436610 -17.023193
114226.954227 154850.243976 -3.178431
110553.185858 154736.051893 6.434349
106879.395595 154621.860570 12.092033
103205.582469 154507.670386 13.491213
99531.745327 154393.481594 13.187165
95857.882996 154279.294504 12.435495
92183.994402 154165.109416 11.616618
88510.078398 154050.926608 12.012711
84836.133918 153936.746393 12.081883
81162.159753 153822.569058 11.848407
77488.154847 153708.394910 12.999933
73814.118086 153594.224238 11.195095
70140.048281 153480.057324 8.371645
66465.944394 153365.894502 5.215708
62791.805255 153251.736041 -0.647919
59117.629701 153137.582223 -5.123657
55443.416641 153023.433364 -6.604581
51769.165071 152909.289777 -6.243942
48094.873694 152795.151732 -6.157030
44420.541449 152681.019523 -3.111964
40746.167269 152566.893473 3.467067
37071.749961 152452.773855 8.749435
33397.288402 152338.660965 8.644709
29722.781555 152224.555113 8.068955
26048.228233 152110.456607 8.336178
22373.627343 151996.365720 5.444898
18698.977649 151882.282719 1.933546
15024.278201 151768.207968 0.923934
11349.527778 151654.141728 0.693547
7674.725236 151540.084279 -1.061778
338439.031106 158110.725777 35.233752
334764.478389 157997.032985 36.529995
331089.971942 157883.323015 35.939557
327415.510541 157769.596140 38.485651
323741.093181 157655.852684 38.200832
320066.718719 157542.092954 38.016786
316392.385958 157428.317201 39.192587
312718.093832 157314.525771 37.304509
309043.841160 157200.718907 17.928206
305369.626964 157086.896974 -6.106892
301695.449996 156973.060226 -21.768624
298021.309158 156859.208965 -25.983764
294347.203359 156745.343487 -24.807036
290673.131507 156631.464107 -22.050580
286999.092381 156517.571099 -17.199939
283325.084907 156403.664764 -13.120820
279651.108019 156289.745425 -15.472366
275977.160515 156175.813341 -23.375207
272303.241344 156061.868831 -30.434050
268629.349312 155947.912177 -30.651603
264955.483380 155833.943702 -28.935899
261281.642375 155719.963673 -24.606674
257607.825193 155605.972414 -18.638746
253934.030679 155491.970187 -14.116656
