NaN	NaN	z	density	stdev
436093.791617	4568914.48415	10100	2.65199962443895	0.0375272569286453
438311.998592	4567983.4673	10100	2.65142258055766	0.044217150820567
440529.436248	4567052.67994	10100	2.66543762618637	0.0453274999918854
442747.578387	4566121.02564	10100	2.67537654831772	0.0461123757989682
444964.952025	4565189.59989	10100	2.67778736377219	0.0463023147944655
447183.01898	4564258.41677	10100	2.7218242034667	0.0497270989225939
449401.049371	4563327.46796	10100	2.72529270498365	0.060208277530394
451618.313817	4562396.74634	10100	2.74919066569895	0.0623847372045074
453836.282663	4561465.15254	10100	2.794270066219	0.0663578764238529
456054.207412	4560534.90247	10100	2.85907947568506	0.0717394865479401
458272.1069	4559603.77204	10100	2.92504561603944	0.0768078858489031
460489.250915	4558671.75528	10100	2.98343077433623	0.0599162667830084
462707.083202	4557741.08549	10100	3.02959608272206	0.0621903000849868
464924.890199	4556809.53307	10100	3.05656519107046	0.0634582318044628
467142.664695	4555878.20895	10100	3.07181679255452	0.0641562211474107
469360.407419	4554947.11236	10100	3.08186677951254	0.0646088014274644
471578.119105	4554016.24255	10100	3.09580044389128	0.0652267701876951
473795.800485	4553085.59877	10100	3.1201781554739	0.0662819404150792
476013.457126	4552154.06858	10100	3.14823134034066	0.0674564624529863
478231.812654	4551222.76577	10100	3.15813266078442	0.0678611422559203
480449.410445	4550291.68356	10100	3.14494408438914	0.0673209829753139
482666.979977	4549360.82435	10100	3.10986619485985	0.0578103652634101
484884.525032	4548429.0757	10100	3.06775420023394	0.0561702028529728
487102.767923	4547498.66193	10100	3.0259607738565	0.0544531023329837
489320.258672	4546567.35521	10100	2.99252598227145	0.0530121022426336
491537.723211	4545636.26845	10100	2.98022013173827	0.0524661389426738
493755.89129	4544704.29004	10100	2.98460045059326	0.0482729993821684
495973.305051	4543773.64068	10100	3.0055540830585	0.0491158183348919
498191.422685	4542842.09755	10100	3.03050650311545	0.0500906332024139
500408.788538	4541910.77082	10100	3.04761756274083	0.0507414325736551
502626.858234	4540979.65994	10100	3.04638802846338	0.0506951402711951
504844.90501	4540048.76389	10100	3.03020295889357	0.0418842208569234
507062.202592	4539118.08285	10100	3.01062483935445	0.041246469139393
509280.203993	4538186.50279	10100	2.99517950329684	0.0407320156153049
511498.183797	4537255.13527	10100	2.98577128320633	0.0404136656976728
513715.416103	4536323.98137	10100	2.97905479687225	0.040184062692034
515933.355063	4535393.03698	10100	2.97237663088022	0.0442966325314605
518151.270976	4534461.19115	10100	2.96717703745668	0.0440963875515959
520369.17149	4533530.66655	10100	2.96544907776757	0.0440295491803195
522587.049544	4532599.23898	10100	2.96833046637864	0.0441409216553994
524804.90956	4531668.0194	10100	2.9781815563102	0.0445186397463808
527022.752282	4530737.00705	10100	2.98899703065224	0.0399359515614699
529240.572522	4529805.08944	10100	2.99724738206	0.0402101534480002
531458.382443	4528874.48924	10100	3.00080050904836	0.040327360321517
533676.17047	4527942.98226	10100	2.98723644922309	0.039877065795703
535893.943285	4527011.67945	10100	2.94125211643211	0.0382916854521992
538111.701635	4526080.58005	10100	2.8821595815171	0.0316013440971348
540329.446268	4525149.68329	10100	2.83179595692634	0.0298671087095372
542547.169283	4524217.87669	10100	2.80951020485014	0.0290665742851936
544764.879172	4523286.27119	10100	2.81958751873678	0.0294310730520067
546982.576685	4522354.86604	10100	2.846734223103	0.0303923387426092
549200.98726	4521423.65394	10100	2.8765993158695	0.039862698033531
551418.662148	4520492.64689	10100	2.89391622502698	0.0405939682324061
553636.315991	4519560.72616	10100	2.89526132594922	0.0406501249626709
555854.695251	4518630.10703	10100	2.88348830084361	0.0401554607783047
558072.329614	4517698.57979	10100	2.86453468975734	0.0393440700110069
560289.955198	4516767.2483	10100	2.84189516730441	0.101082633682057
562508.296718	4515836.10349	10100	2.8156399661383	0.0979574356935495
564725.893687	4514904.04915	10100	2.79235597563378	0.0951075001909158
566944.220598	4513973.2911	10100	2.77207985737318	0.0925669698153055
569161.803797	4513041.62258	10100	2.75280349947794	0.0901027900207533
361424.418863	4600266.65456	10000	3.09484621287526	0.127189849776342
363643.09707	4599335.69571	10000	3.10217765943581	0.127816526235961
365861.011231	4598403.87097	10000	3.11018739737748	0.128494534841384
368078.869804	4597472.30933	10000	3.11920847839098	0.129249931832596
370296.673498	4596541.01003	10000	3.13023350746126	0.0481597396062491
372515.157626	4595609.98907	10000	3.14625819366211	0.0486416148375557
374732.878458	4594678.10039	10000	3.16410181093243	0.0491668076417657
376950.521209	4593747.58338	10000	3.16809300802755	0.0492826688482694
379168.870173	4592816.23006	10000	3.15251464038613	0.0488271122574681
381386.432591	4591885.1192	10000	3.126008908868	0.0655559104228952
383604.700656	4590953.16995	10000	3.09930454182974	0.0644236754313337
385822.894098	4590022.58882	10000	3.08281258367039	0.0637049826627617
388040.325805	4589091.13722	10000	3.09040126420634	0.0640375594363782
390258.440884	4588159.95568	10000	3.08786731465555	0.0639268652853922
392476.527631	4587227.91689	10000	3.07087823243201	0.0472251825939456
394694.543478	4586297.24324	10000	3.04915605813146	0.0464890154488683
396912.53155	4585365.71084	10000	3.03628727204334	0.0460431822926327
399130.471139	4584434.43052	10000	3.028686299308	0.0457763962930883
401348.362961	4583503.40153	10000	3.01301822405348	0.0452182499874425
403566.207733	4582572.62312	10000	2.99193710297732	0.057401683718725
405784.024977	4581640.98296	10000	2.96487367378151	0.0560876841464397
408001.79573	4580709.59188	10000	2.92921319030188	0.0542863537279093
410219.520712	4579778.44915	10000	2.88882180647414	0.0521469254690151
412437.200639	4578847.55401	10000	2.86349306048905	0.0507502854483691
414654.853287	4577915.79411	10000	2.87343679192455	0.0460417794330791
416873.176898	4576985.40287	10000	2.91045335569327	0.0478387010024581
419090.741594	4576054.13412	10000	2.9457664191658	0.0494779314471227
421309.010799	4575122.00872	10000	2.94181537636987	0.049298098946689
423526.489548	4574191.22814	10000	2.89606927897174	0.0471501129180116
425743.926688	4573260.69066	10000	2.82579387969754	0.0485918702568466
427962.068807	4572329.29339	10000	2.76237666551175	0.0447482812872794
430180.169631	4571398.13715	10000	2.71601288268429	0.0417816546694959
432397.498691	4570467.21227	10000	2.68182746026579	0.0395257963788267
434615.532323	4569535.42448	10000	2.65780300752799	0.0379173400771121
436833.525951	4568603.87545	10000	2.64340634738331	0.0435811964590241
439050.737261	4567673.66805	10000	2.64797282689782	0.0439434927715956
441268.665398	4566741.48295	10000	2.66464986384162	0.0452651816184598
443486.543486	4565810.64602	10000	2.67197815627041	0.0458443166461253
445704.38447	4564880.04485	10000	2.72377296424614	0.0498762658196793
447922.199532	4563948.56705	10000	2.72009686852447	0.0597292562028094
450139.978061	4563017.3235	10000	2.7300920803433	0.0606489660836391
452357.720784	4562086.31346	10000	2.76260618073569	0.0635859271214297
454575.428431	4561155.53618	10000	2.81662506074669	0.0682591984432022
456793.110412	4560223.87924	10000	2.88056757837832	0.0734355201030816
459010.757889	4559292.45354	10000	2.94803061413595	0.0580801141920866
461229.101158	4558361.26346	10000	3.00287793957828	0.0608904924476864
463446.681689	4557430.29771	10000	3.03842345166237	0.0626101172631892
465664.229905	4556499.56095	10000	3.05997448594835	0.0636154373771371
467881.753002	4555567.94075	10000	3.07212978432338	0.0641704036649027
470099.96741	4554637.66366	10000	3.08186677951254	0.0646088014274644
472317.428079	4553706.49737	10000	3.10090003804451	0.0654502157219602
474535.592426	4552774.44873	10000	3.12893242734342	0.0666529570809519
476752.992709	4551843.73333	10000	3.15086589896309	0.0675646357198733
478971.096998	4550912.13348	10000	3.15218476038313	0.0676186520060484
481188.439829	4549981.86595	10000	3.13055894449983	0.058584677191949
483406.486997	4549050.71187	10000	3.09389259626135	0.0571985577726896
485623.781118	4548118.6658	10000	3.04915605813146	0.0554173694092469
487841.773213	4547187.95447	10000	3.0082360264532	0.0536968189427152
490059.741046	4546256.35152	10000	2.98226225500607	0.0525573304782672
492276.953058	4545326.07859	10000	2.97411506087073	0.0478427629295743
494494.869344	4544394.91385	10000	2.98430792309826	0.0482610737199565
496712.761343	4543462.85522	10000	3.00644742011071	0.0491512549621831
498930.628017	4542532.12535	10000	3.03081011808028	0.0501023048919333
501148.470984	4541600.50007	10000	3.04178727907381	0.050521275992905
503366.291001	4540670.20203	10000	3.0335458343989	0.0419915341700312
505584.087895	4539739.00708	10000	3.01241944955542	0.0413055917291114
507801.861059	4538806.91442	10000	2.99134851186094	0.0406028431916548
510019.613944	4537876.14674	10000	2.97789062104294	0.0401440663429732
512237.343682	4536944.47985	10000	2.96948505932963	0.0398535302833361
514455.055523	4536014.13641	10000	2.96429856119103	0.0439849656590492
516672.744804	4535082.89223	10000	2.96085400851849	0.043851098523551
518890.410916	4534150.74655	10000	2.95884953706226	0.0437729297351387
521108.06181	4533219.92204	10000	2.96085400851849	0.043851098523551
523326.420965	4532289.30314	10000	2.968042	0.0441297900000002
525544.031597	4531357.78324	10000	2.97963731946046	0.0396213862350849
527761.624963	4530426.47051	10000	2.98840988153225	0.0399163279293611
529979.201811	4529495.36418	10000	2.99340984138329	0.0400829692096035
532197.481974	4528563.34751	10000	2.99134851186094	0.0400143961888772
534415.027448	4527632.6514	10000	2.9657368890139	0.0391472817723069
536633.276583	4526701.04283	10000	2.91511124955288	0.0326801679377437
538850.785779	4525769.64217	10000	2.85262815658388	0.0305970514228071
541068.281287	4524838.4441	10000	2.80707136826074	0.0289777417500455
543286.488869	4523907.4421	10000	2.79715013788864	0.0286138968733624
545504.684018	4522976.64057	10000	2.81662506074669	0.0293243487896789
547722.133003	4522044.93333	10000	2.84852384037222	0.0386441328976599
549940.29504	4521113.419	10000	2.87712744783797	0.0398852289242782
552157.721458	4520182.10974	10000	2.89257298384649	0.040537796615786
554375.862186	4519250.99127	10000	2.88989208264951	0.0404254100516179
556593.9818	4518318.95769	10000	2.87607148233455	0.0398401654659423
558811.379486	4517388.23951	10000	2.85442981529515	0.102541334360563
561029.480938	4516456.59718	10000	2.82954012937386	0.0996237439251675
563247.57415	4515525.14918	10000	2.80463999524105	0.0966201581530027
565464.936077	4514593.90343	10000	2.78097138486727	0.0936876723611761
567683.015192	4513662.84207	10000	2.76031434478446	0.0910684601877373
359946.337086	4600887.21995	9900	3.09040126420634	0.126807048388868
362164.081379	4599955.69014	9900	3.09739219330375	0.127408137593635
364382.504639	4599024.44265	9900	3.10505628231063	0.128060991325001
366600.1373	4598093.44084	9900	3.11275945123562	0.1287107937564
368818.47614	4597161.60776	9900	3.12211932410105	0.129491835415978
371035.999569	4596231.131	9900	3.13479569755236	0.0482979264731504
373254.229475	4595299.82089	9900	3.15119551550066	0.0487881236134153
375472.430451	4594367.65945	9900	3.1654311660135	0.0492054626052454
377689.81896	4593436.85297	9900	3.1611145849123	0.0490797079795294
379907.913529	4592505.21003	9900	3.14035304386292	0.0484651798774665
382125.95568	4591573.82508	9900	3.1137250860008	0.0650398601191641
384343.946125	4590642.69738	9900	3.06806629158847	0.063049456950808
386561.885576	4589711.82617	9900	3.07840413042115	0.0635102996715748
388779.796894	4588780.09915	9900	3.08407461836626	0.0637605148115949
390997.657775	4587848.62714	9900	3.07589107781951	0.0633988298800219
393215.468933	4586917.40939	9900	3.05378204740984	0.0466475028863595
395433.964375	4585986.4589	9900	3.03293740272201	0.0459259237040803
397651.678103	4585055.74714	9900	3.02414694711275	0.0456158339346567
399869.364222	4584124.17583	9900	3.0187208052119	0.0454226833332517
402087.002607	4583192.85578	9900	3.00198718186008	0.0448185624371686
404305.32676	4582261.79886	9900	2.97847256404328	0.0567535728048973
406522.871698	4581330.97884	9900	2.94973183898347	0.0553326687949942
408741.121809	4580399.30826	9900	2.91154740459877	0.0533637845570675
410958.59352	4579467.87367	9900	2.86923681346645	0.0510707578141581
413176.75249	4578536.69804	9900	2.85494524793422	0.0502692634586832
415394.134749	4577605.75749	9900	2.87422641544211	0.0460809636036401
417612.221925	4576673.96221	9900	2.91648529111447	0.0481238349394734
419830.249077	4575743.52326	9900	2.94012647816324	0.0492209560112608
422048.249428	4574812.21666	9900	2.9228297007827	0.0484214440326401
424265.475576	4573881.1433	9900	2.86089421824568	0.0454143454571882
426483.391673	4572950.32267	9900	2.79259497641674	0.0466124096643722
428701.280939	4572018.63212	9900	2.7371356032971	0.0431481583344583
430919.128943	4571087.18254	9900	2.69473549222635	0.0403831475332789
433136.936405	4570155.97317	9900	2.66840140320404	0.0386285060745235
435354.704052	4569225.00327	9900	2.64759084134541	0.0372307460872793
437572.432606	4568294.27208	9900	2.63531867598017	0.0429397543117972
439790.134866	4567362.66721	9900	2.64606553168355	0.043792172795741
442007.798602	4566431.29955	9900	2.66288135700011	0.0451252292379773
444226.155065	4565500.17571	9900	2.66939272892224	0.0456401565317945
446443.743806	4564569.27993	9900	2.72031253356739	0.0496112309324262
448661.296201	4563638.6191	9900	2.72031253356739	0.0597491781229655
450879.552993	4562707.08731	9900	2.73935196924533	0.0614942065012243
453097.043736	4561775.78219	9900	2.77885582408587	0.0650198022255478
455314.499432	4560844.70978	9900	2.83632578930986	0.0698955832902025
457532.650587	4559913.87491	9900	2.90772342231059	0.0755164571648649
459750.046346	4558982.15368	9900	2.97006279215211	0.0592325194507176
461968.130238	4558051.77957	9900	3.01601637611289	0.0615351845703146
464185.459556	4557120.51817	9900	3.0460808202723	0.0629704867056563
466403.485868	4556189.49013	9900	3.0618376544403	0.0637010615560589
468621.486696	4555257.57801	9900	3.07150386997481	0.0641420361108377
470838.720663	4554327.00056	9900	3.08439029882839	0.064721535888016
473056.658876	4553395.54165	9900	3.10761967212505	0.0657424409010379
475274.566595	4552464.30807	9900	3.13479569755236	0.0668991549121339
477492.444554	4551533.29906	9900	3.15086589896309	0.0675646357198733
479710.293488	4550602.51387	9900	3.1436310336535	0.0672667096810094
481928.117775	4549670.84004	9900	3.11662563313006	0.0580655413597613
484145.185328	4548739.38643	9900	3.07400918721974	0.0564194157868381
486362.953578	4547808.15675	9900	3.03111380377719	0.0546697906766183
488580.694852	4546877.14785	9900	2.99399944079615	0.0530769045323785
490799.137801	4545946.36021	9900	2.97237663088022	0.05211368533113
493016.828619	4545014.67864	9900	2.96977388938548	0.0476629580808034
495234.492814	4544084.32728	9900	2.98372308496083	0.0482372179759109
497452.133498	4543153.08197	9900	3.00942986110696	0.0492692705015192
499669.749998	4542222.05367	9900	3.02929275079413	0.050043928536694
501887.342672	4541290.1299	9900	3.03293740272201	0.0501839563653857
504105.639752	4540359.53278	9900	3.01691721159212	0.0414531767306644
506323.186289	4539428.03892	9900	2.99370460509545	0.0406823597026113
508540.710705	4538496.75902	9900	2.97324551912675	0.0399838915233523
