x_c y_c z_c m m_abs mu_pr mu_abs sigma_pr post_stdev post_res
142838.183654 318137.889453 19286.130259 1.8115 3009.4188 213.7247 3221.3320 206.0772 54.5319 0.9300
142838.183654 318137.889453 21488.354186 -20.5504 3004.6134 274.8363 3300.0000 228.1069 56.8139 0.9380
142838.183654 318137.889453 23809.612355 -47.2232 2991.4886 261.2882 3300.0000 293.6996 59.0541 0.9596
142838.183654 341703.659042 60.562355 -29.7498 1025.6233 -28.3732 1027.0000 5.0000 4.8979 0.0404
142838.183654 341703.659042 239.204186 -207.8750 1024.2726 -205.1476 1027.0000 5.0000 4.8892 0.0438
142838.183654 341703.659042 536.880259 -283.9055 1022.1290 -279.0345 1027.0000 5.0000 4.8824 0.0465
142838.183654 341703.659042 953.590572 -409.6615 1020.1159 -402.7774 1027.0000 5.0000 4.8768 0.0487
142838.183654 341703.659042 1489.335126 -557.9335 1015.1966 -546.1301 1027.0000 5.0000 4.8746 0.0496
142838.183654 341703.659042 2144.113921 -722.6386 1013.7174 -709.3561 1027.0000 5.0000 4.8747 0.0495
142838.183654 341703.659042 2917.926957 -916.5476 1028.6760 -918.2236 1027.0000 5.0000 4.8858 0.0452
142838.183654 341703.659042 3810.774234 -1207.9061 1025.7271 -1206.6332 1027.0000 5.0000 4.9004 0.0394
142838.183654 341703.659042 4822.655752 -46.2278 2378.7989 134.3314 2559.3582 20.0000 16.1617 0.3470
142838.183654 341703.659042 5953.571511 -4.1759 2548.3159 149.8899 2702.3817 50.0000 27.0486 0.7073
142838.183654 341703.659042 7203.521511 -8.0084 2632.2324 259.7592 2900.0000 100.0000 36.7779 0.8647
142838.183654 341703.659042 8572.505752 4.6652 2719.9878 184.6775 2900.0000 131.4100 43.0005 0.8929
142838.183654 341703.659042 10060.524234 -22.4587 2764.7207 112.8206 2900.0000 147.2789 46.1167 0.9020
142838.183654 341703.659042 11667.576957 11.1298 2859.5578 51.5720 2900.0000 161.7187 48.4054 0.9104
142838.183654 341703.659042 13393.663921 21.4149 2924.2838 -2.8688 2900.0000 176.9190 50.4099 0.9188
142838.183654 341703.659042 15238.785126 81.5599 3027.3628 136.8443 3082.6472 193.2978 52.2250 0.9270
142838.183654 341703.659042 17202.940572 99.3913 3077.5915 142.5606 3120.7609 210.5709 54.1266 0.9339
142838.183654 341703.659042 19286.130259 104.4145 3111.0719 154.5269 3161.1843 228.5107 55.6942 0.9406
142838.183654 341703.659042 21488.354186 98.1683 3122.1106 216.9532 3240.8955 246.3063 57.5584 0.9454
142838.183654 341703.659042 23809.612355 81.3274 3118.8779 247.4147 3284.9653 291.4734 59.7590 0.9580
142838.183654 365269.428631 60.562355 -28.2076 1027.2922 -28.4998 1027.0000 5.0000 4.8979 0.0404
142838.183654 365269.428631 239.204186 -204.6079 1028.4556 -206.0635 1027.0000 5.0000 4.8897 0.0436
142838.183654 365269.428631 536.880259 -278.0554 1029.2249 -280.2802 1027.0000 5.0000 4.8835 0.0461
142838.183654 365269.428631 953.590572 -404.9639 1026.6116 -404.5755 1027.0000 5.0000 4.8784 0.0481
142838.183654 365269.428631 1489.335126 -549.5363 1026.0320 -548.5682 1027.0000 5.0000 4.8753 0.0493
142838.183654 365269.428631 2144.113921 -712.5074 1027.0155 -712.5228 1027.0000 5.0000 4.8757 0.0491
142838.183654 365269.428631 2917.926957 -907.6591 1041.6637 -922.3228 1027.0000 5.0000 4.8858 0.0451
142838.183654 365269.428631 3810.774234 -1198.0995 1040.9205 -1212.0200 1027.0000 5.0000 4.9000 0.0396
142838.183654 365269.428631 4822.655752 81.0335 2505.4605 216.0820 2640.5090 20.0000 16.1753 0.3459
142838.183654 365269.428631 5953.571511 209.6987 2761.5214 199.8295 2751.6521 50.0000 27.1679 0.7048
142838.183654 365269.428631 7203.521511 209.6336 2848.7147 260.9189 2900.0000 100.0000 37.4300 0.8599
142838.183654 365269.428631 8572.505752 131.0664 2845.5645 185.5019 2900.0000 153.7285 44.7906 0.9151
142838.183654 365269.428631 10060.524234 44.9260 2831.6018 113.3243 2900.0000 163.4997 47.8409 0.9144
142838.183654 365269.428631 11667.576957 9.6242 2857.8220 51.8022 2900.0000 175.1655 49.6691 0.9196
142838.183654 365269.428631 13393.663921 -21.3984 2881.4832 -2.8816 2900.0000 188.4911 51.3698 0.9257
142838.183654 365269.428631 15238.785126 -10.1904 2935.0015 82.9159 3028.1079 203.2042 52.9452 0.9321
142838.183654 365269.428631 17202.940572 -10.7121 2966.8517 88.6578 3066.2215 219.0383 54.4953 0.9381
142838.183654 365269.428631 19286.130259 -10.2634 2995.7042 100.6774 3106.6450 235.7519 55.9149 0.9437
142838.183654 365269.428631 21488.354186 -4.5817 3018.3920 126.4045 3149.3782 253.1344 57.4300 0.9485
142838.183654 365269.428631 23809.612355 -0.1623 3036.2837 180.4286 3216.8746 297.0757 59.4102 0.9600
142838.183654 388835.198220 60.562355 -20.9786 1034.6490 -28.6276 1027.0000 5.0000 4.9021 0.0388
142838.183654 388835.198220 239.204186 -193.1613 1040.8262 -206.9875 1027.0000 5.0000 4.8928 0.0424
142838.183654 388835.198220 536.880259 -264.0137 1044.5234 -281.5371 1027.0000 5.0000 4.8859 0.0451
142838.183654 388835.198220 953.590572 -386.8554 1046.5344 -406.3898 1027.0000 5.0000 4.8800 0.0474
142838.183654 388835.198220 1489.335126 -535.1046 1042.9236 -551.0282 1027.0000 5.0000 4.8770 0.0486
142838.183654 388835.198220 2144.113921 -700.2842 1042.4338 -715.7180 1027.0000 5.0000 4.8764 0.0488
142838.183654 388835.198220 2917.926957 -910.4355 1043.0233 -926.4588 1027.0000 5.0000 4.8791 0.0478
142838.183654 388835.198220 3810.774234 -1187.3899 1057.0651 -1217.4550 1027.0000 5.0000 4.8917 0.0428
142838.183654 388835.198220 4822.655752 -1340.5143 1082.9438 -1396.4581 1027.0000 5.0000 4.9194 0.0320
142838.183654 388835.198220 5953.571511 302.6623 2853.5888 197.8576 2748.7842 20.0000 17.2141 0.2592
142838.183654 388835.198220 7203.521511 393.1276 3031.0387 262.0889 2900.0000 50.0000 31.9303 0.5922
142838.183654 388835.198220 8572.505752 252.8498 2966.5160 186.3338 2900.0000 100.0000 42.2160 0.8218
142838.183654 388835.198220 10060.524234 94.2623 2880.4298 113.8324 2900.0000 178.1275 46.7026 0.9313
142838.183654 388835.198220 11667.576957 -24.8451 2823.1204 52.0345 2900.0000 188.3154 48.4576 0.9338
142838.183654 388835.198220 13393.663921 -96.0403 2806.8542 -2.8945 2900.0000 200.1322 50.2375 0.9370
142838.183654 388835.198220 15238.785126 -135.6453 2809.1749 -11.0239 2933.7962 213.4010 51.9485 0.9407
142838.183654 388835.198220 17202.940572 -150.7997 2826.3665 -5.2563 2971.9099 227.9113 53.4980 0.9449
142838.183654 388835.198220 19286.130259 -148.5366 2856.9795 6.8172 3012.3333 243.4457 54.9883 0.9490
142838.183654 388835.198220 21488.354186 -124.8795 2897.5274 32.6597 3055.0666 259.7969 56.4414 0.9528
142838.183654 388835.198220 23809.612355 -90.5853 2945.0516 64.4727 3100.1096 276.7762 58.1858 0.9558
142838.183654 412400.967809 60.562355 -29.4586 1026.2979 -28.7566 1027.0000 5.0000 3.4833 0.5147
142838.183654 412400.967809 239.204186 -209.4462 1025.4736 -207.9199 1027.0000 5.0000 3.4801 0.5155
142838.183654 412400.967809 536.880259 -285.7231 1024.0821 -282.8053 1027.0000 5.0000 3.4782 0.5161
142838.183654 412400.967809 953.590572 -412.6799 1022.5405 -408.2204 1027.0000 5.0000 3.4762 0.5166
142838.183654 412400.967809 1489.335126 -564.4754 1016.0349 -553.5103 1027.0000 5.0000 3.4754 0.5169
142838.183654 412400.967809 2144.113921 -731.4656 1014.4763 -718.9420 1027.0000 5.0000 3.4751 0.5170
142838.183654 412400.967809 2917.926957 -941.9338 1015.6982 -930.6320 1027.0000 5.0000 3.4765 0.5166
142838.183654 412400.967809 3810.774234 -1198.9905 1050.9485 -1222.9391 1027.0000 5.0000 3.4907 0.5126
142838.183654 412400.967809 4822.655752 142.3074 2572.0558 245.1386 2674.8870 20.0000 12.7518 0.5935
142838.183654 412400.967809 5953.571511 69.9336 2619.9689 146.8342 2696.8695 50.0000 26.1365 0.7268
142838.183654 412400.967809 7203.521511 66.9250 2703.6555 263.2695 2900.0000 100.0000 39.5500 0.8436
142838.183654 412400.967809 8572.505752 -20.4203 2692.4066 187.1731 2900.0000 147.3225 47.5991 0.8956
142838.183654 412400.967809 10060.524234 -88.4567 2697.1981 114.3452 2900.0000 157.8722 50.8717 0.8962
142838.183654 412400.967809 11667.576957 -150.8927 2696.8384 52.2689 2900.0000 170.4738 53.6966 0.9008
142838.183654 412400.967809 13393.663921 -147.9806 2754.9270 -2.9076 2900.0000 184.7711 56.6671 0.9059
142838.183654 412400.967809 15238.785126 -156.4344 2788.4354 -67.8245 2877.0453 200.4169 59.4931 0.9119
142838.183654 412400.967809 17202.940572 -130.5522 2846.6377 -62.0309 2915.1590 217.1081 61.7869 0.9190
142838.183654 412400.967809 19286.130259 -91.5543 2913.9311 -49.9030 2955.5824 234.5910 63.9599 0.9257
142838.183654 412400.967809 21488.354186 -32.4711 2989.7887 -23.9441 2998.3157 252.6560 65.9457 0.9319
142838.183654 412400.967809 23809.612355 36.6839 3072.0304 8.0123 3043.3587 271.1297 68.0954 0.9369
142838.183654 924183.852603 60.562355 -29.4586 1026.4281 -28.8867 1027.0000 5.0000 3.4833 0.5147
142838.183654 924183.852603 239.204186 -209.4462 1026.4145 -208.8607 1027.0000 5.0000 3.4801 0.5155
142838.183654 924183.852603 536.880259 -285.7231 1025.3618 -284.0849 1027.0000 5.0000 3.4782 0.5161
142838.183654 924183.852603 953.590572 -412.6799 1024.3876 -410.0675 1027.0000 5.0000 3.4762 0.5166
142838.183654 924183.852603 1489.335126 -564.4754 1018.5395 -556.0148 1027.0000 5.0000 3.4754 0.5169
142838.183654 924183.852603 2144.113921 -731.4656 1017.7295 -722.1951 1027.0000 5.0000 3.4751 0.5170
142838.183654 924183.852603 2917.926957 -941.9338 1019.9093 -934.8430 1027.0000 5.0000 3.4765 0.5166
142838.183654 924183.852603 3810.774234 -1198.9905 1056.4822 -1228.4727 1027.0000 5.0000 3.4907 0.5126
142838.183654 924183.852603 4822.655752 142.3074 2570.9466 246.2478 2674.8870 20.0000 12.7518 0.5935
142838.183654 924183.852603 5953.571511 69.9336 2619.3045 147.4986 2696.8695 50.0000 26.1365 0.7268
142838.183654 924183.852603 7203.521511 66.9250 2702.4642 264.4608 2900.0000 100.0000 39.5500 0.8436
142838.183654 924183.852603 8572.505752 -20.4203 2691.5596 188.0201 2900.0000 147.3225 47.5991 0.8956
142838.183654 924183.852603 10060.524234 -88.4567 2696.6807 114.8626 2900.0000 157.8722 50.8717 0.8962
142838.183654 924183.852603 11667.576957 -150.8927 2696.6019 52.5054 2900.0000 170.4738 53.6966 0.9008
142838.183654 924183.852603 13393.663921 -147.9806 2754.9401 -2.9207 2900.0000 184.7711 56.6671 0.9059
142838.183654 924183.852603 15238.785126 -156.4344 2788.7423 -68.1314 2877.0453 200.4169 59.4931 0.9119
142838.183654 924183.852603 17202.940572 -130.5522 2846.9184 -62.3116 2915.1590 217.1081 61.7869 0.9190
142838.183654 924183.852603 19286.130259 -91.5543 2914.1569 -50.1288 2955.5824 234.5910 63.9599 0.9257
142838.183654 924183.852603 21488.354186 -32.4711 2989.8970 -24.0524 2998.3157 252.6560 65.9457 0.9319
142838.183654 924183.852603 23809.612355 36.6839 3071.9941 8.0485 3043.3587 271.1297 68.0954 0.9369
161883.274808 -500000.000000 60.562355 -29.4620 1026.5560 -29.0180 1027.0000 5.0000 3.4833 0.5147
161883.274808 -500000.000000 239.204186 -211.2881 1025.5219 -209.8101 1027.0000 5.0000 3.4804 0.5155
161883.274808 -500000.000000 536.880259 -288.4703 1023.9059 -285.3762 1027.0000 5.0000 3.4791 0.5158
161883.274808 -500000.000000 953.590572 -416.7755 1022.1560 -411.9314 1027.0000 5.0000 3.4775 0.5163
161883.274808 -500000.000000 1489.335126 -556.4810 1029.0612 -558.5422 1027.0000 5.0000 3.4837 0.5146
161883.274808 -500000.000000 2144.113921 -718.4906 1033.9872 -725.4778 1027.0000 5.0000 3.4835 0.5146
161883.274808 -500000.000000 2917.926957 -99.9918 1866.1006 135.0867 2101.1790 20.0000 12.0029 0.6398
161883.274808 -500000.000000 3810.774234 -196.8114 2064.2453 13.7289 2274.7856 20.0000 12.2594 0.6243
161883.274808 -500000.000000 4822.655752 -386.4657 2041.0542 35.7451 2463.2649 50.0000 22.0336 0.8058
161883.274808 -500000.000000 5953.571511 -570.5292 1978.1712 -41.6195 2507.0810 100.0000 28.0080 0.9216
161883.274808 -500000.000000 7203.521511 53.9426 2688.2797 -55.1420 2579.1951 107.9609 33.9806 0.9009
161883.274808 -500000.000000 8572.505752 29.4952 2740.6205 -40.7785 2670.3468 134.2098 43.8498 0.8933
161883.274808 -500000.000000 10060.524234 44.6785 2829.2938 -81.7604 2702.8549 142.5163 47.2861 0.8899
161883.274808 -500000.000000 11667.576957 84.5998 2931.8557 -82.8036 2764.4524 152.3711 49.8998 0.8928
161883.274808 -500000.000000 13393.663921 150.1963 3053.1303 -4.7362 2898.1978 158.4349 53.2399 0.8871
161883.274808 -500000.000000 15238.785126 197.6163 3143.1027 89.6427 3035.1292 174.1107 55.6119 0.8980
161883.274808 -500000.000000 17202.940572 202.2582 3180.0120 170.6532 3148.4070 219.0621 60.0415 0.9249
161883.274808 -500000.000000 19286.130259 223.0367 3228.9758 183.7652 3189.7043 232.1322 61.6995 0.9294
161883.274808 -500000.000000 21488.354186 321.3755 3343.8529 177.4291 3199.9066 269.3903 67.5562 0.9371
161883.274808 -500000.000000 23809.612355 363.9163 3399.1899 165.1548 3200.4284 290.4989 69.4469 0.9428
161883.274808 11782.884795 60.562355 -29.4620 1026.6885 -29.1505 1027.0000 5.0000 3.4833 0.5147
161883.274808 11782.884795 239.204186 -211.2881 1026.4800 -210.7681 1027.0000 5.0000 3.4804 0.5155
161883.274808 11782.884795 536.880259 -288.4704 1025.2090 -286.6793 1027.0000 5.0000 3.4791 0.5158
161883.274808 11782.884795 953.590572 -416.7755 1024.0369 -413.8124 1027.0000 5.0000 3.4775 0.5163
161883.274808 11782.884795 1489.335126 -556.4810 1031.6116 -561.0926 1027.0000 5.0000 3.4837 0.5146
161883.274808 11782.884795 2144.113921 -718.4906 1037.2999 -728.7905 1027.0000 5.0000 3.4835 0.5146
161883.274808 11782.884795 2917.926957 -99.9918 1865.4837 135.7035 2101.1790 20.0000 12.0029 0.6398
161883.274808 11782.884795 3810.774234 -196.8114 2064.1826 13.7916 2274.7856 20.0000 12.2594 0.6243
161883.274808 11782.884795 4822.655752 -386.4657 2040.8909 35.9083 2463.2649 50.0000 22.0336 0.8058
161883.274808 11782.884795 5953.571511 -570.5292 1978.3613 -41.8095 2507.0810 100.0000 28.0080 0.9216
161883.274808 11782.884795 7203.521511 53.9426 2688.5315 -55.3938 2579.1951 107.9609 33.9806 0.9009
161883.274808 11782.884795 8572.505752 29.4952 2740.8067 -40.9647 2670.3468 134.2098 43.8498 0.8933
161883.274808 11782.884795 10060.524234 44.6785 2829.6671 -82.1337 2702.8549 142.5163 47.2861 0.8899
161883.274808 11782.884795 11667.576957 84.5998 2932.2338 -83.1817 2764.4524 152.3711 49.8998 0.8928
161883.274808 11782.884795 13393.663921 150.1963 3053.1520 -4.7578 2898.1978 158.4349 53.2399 0.8871
161883.274808 11782.884795 15238.785126 197.6163 3142.6934 90.0521 3035.1292 174.1107 55.6119 0.8980
161883.274808 11782.884795 17202.940572 202.2582 3179.2328 171.4324 3148.4070 219.0621 60.0415 0.9249
161883.274808 11782.884795 19286.130259 223.0367 3228.1366 184.6043 3189.7043 232.1322 61.6995 0.9294
161883.274808 11782.884795 21488.354186 321.3755 3343.0428 178.2393 3199.9066 269.3903 67.5562 0.9371
161883.274808 11782.884795 23809.612355 363.9163 3398.4358 165.9089 3200.4284 290.4989 69.4469 0.9428
161883.274808 35348.654384 60.562355 -33.0765 1023.2077 -29.2842 1027.0000 5.0000 4.9029 0.0384
161883.274808 35348.654384 239.204186 -218.1525 1020.5824 -211.7349 1027.0000 5.0000 4.8948 0.0416
161883.274808 35348.654384 536.880259 -297.2820 1017.7124 -287.9943 1027.0000 5.0000 4.8884 0.0441
161883.274808 35348.654384 953.590572 -421.0818 1021.6288 -415.7106 1027.0000 5.0000 4.8925 0.0425
161883.274808 35348.654384 1489.335126 -569.3550 1021.3114 -563.6664 1027.0000 5.0000 4.8914 0.0430
161883.274808 35348.654384 2144.113921 -738.0233 1021.1103 -732.1336 1027.0000 5.0000 4.9025 0.0386
161883.274808 35348.654384 2917.926957 -936.4957 1028.3573 -937.8530 1027.0000 5.0000 4.9062 0.0372
161883.274808 35348.654384 3810.774234 -291.6650 1969.2657 -17.2549 2243.6758 20.0000 16.0396 0.3568
161883.274808 35348.654384 4822.655752 -962.8300 1464.3620 9.0164 2436.2084 50.0000 24.7661 0.7547
161883.274808 35348.654384 5953.571511 -441.8482 2107.2341 -68.3450 2480.7373 100.0000 30.4582 0.9072
161883.274808 35348.654384 7203.521511 74.4416 2709.2847 -92.9164 2541.9266 89.6650 33.9123 0.8570
161883.274808 35348.654384 8572.505752 104.3907 2815.8901 -69.3289 2642.1705 115.6094 40.0668 0.8799
161883.274808 35348.654384 10060.524234 135.4471 2920.8125 -109.0085 2676.3569 124.7643 42.5026 0.8839
161883.274808 35348.654384 11667.576957 196.7085 3044.7241 -86.4097 2761.6059 139.2654 44.3318 0.8987
161883.274808 35348.654384 13393.663921 271.8374 3174.8148 -0.0122 2902.9653 145.0606 46.3303 0.8980
161883.274808 35348.654384 15238.785126 329.9540 3274.6180 123.3250 3067.9890 162.9642 48.0433 0.9131
161883.274808 35348.654384 17202.940572 298.2946 3274.4828 171.2271 3147.4153 207.6920 50.8668 0.9400
161883.274808 35348.654384 19286.130259 297.9244 3302.1775 185.6931 3189.9463 221.8995 51.8948 0.9453
161883.274808 35348.654384 21488.354186 384.7141 3405.5637 179.8629 3200.7125 277.0968 55.7486 0.9595
161883.274808 35348.654384 23809.612355 433.2068 3466.9652 167.0040 3200.7624 290.6089 57.5243 0.9608
161883.274808 58914.423973 60.562355 -31.3464 1025.0727 -29.4192 1027.0000 5.0000 4.8982 0.0403
161883.274808 58914.423973 239.204186 -215.9115 1023.7992 -212.7107 1027.0000 5.0000 4.8899 0.0436
161883.274808 58914.423973 536.880259 -293.3913 1022.9302 -289.3215 1027.0000 5.0000 4.8836 0.0460
161883.274808 58914.423973 953.590572 -421.5318 1023.0945 -417.6264 1027.0000 5.0000 4.8791 0.0478
161883.274808 58914.423973 1489.335126 -563.1094 1030.1546 -566.2640 1027.0000 5.0000 4.8862 0.0450
161883.274808 58914.423973 2144.113921 -728.1887 1034.3188 -735.5074 1027.0000 5.0000 4.8873 0.0446
161883.274808 58914.423973 2917.926957 -937.8001 1031.3748 -942.1749 1027.0000 5.0000 4.9002 0.0395
161883.274808 58914.423973 3810.774234 -552.4336 1708.5766 -385.3044 1875.7059 20.0000 15.8464 0.3722
161883.274808 58914.423973 4822.655752 -942.2258 1484.9246 -30.1643 2396.9861 50.0000 24.2474 0.7648
161883.274808 58914.423973 5953.571511 -145.0454 2404.3519 -112.9919 2436.4054 100.0000 30.1147 0.9093
161883.274808 58914.423973 7203.521511 -32.0973 2603.1739 -133.9396 2501.3316 84.1812 33.9541 0.8373
161883.274808 58914.423973 8572.505752 -38.5285 2673.2904 -111.1245 2600.6944 107.8937 39.3825 0.8668
161883.274808 58914.423973 10060.524234 -31.6766 2754.1911 -124.2544 2661.6133 118.8513 41.5067 0.8780
161883.274808 58914.423973 11667.576957 14.3126 2862.7264 -85.9132 2762.5006 134.6217 43.0788 0.8976
161883.274808 58914.423973 13393.663921 86.3044 2989.2819 18.5645 2921.5420 141.2677 44.8406 0.8992
161883.274808 58914.423973 15238.785126 149.7400 3093.8357 134.0125 3078.1081 158.8657 46.6003 0.9140
161883.274808 58914.423973 17202.940572 97.1945 3072.5936 173.4402 3148.8393 203.4807 49.0391 0.9419
161883.274808 58914.423973 19286.130259 95.9649 3099.3623 186.7288 3190.1263 217.8703 49.4874 0.9484
161883.274808 58914.423973 21488.354186 194.9439 3214.9647 180.5736 3200.5944 273.0365 53.0670 0.9622
161883.274808 58914.423973 23809.612355 274.0622 3307.0510 167.6364 3200.6253 287.0822 55.4538 0.9627
161883.274808 82480.193562 60.562355 -32.5196 1024.0357 -29.5554 1027.0000 5.0000 4.8977 0.0405
161883.274808 82480.193562 239.204186 -218.1843 1022.5112 -213.6954 1027.0000 5.0000 4.8893 0.0438
161883.274808 82480.193562 536.880259 -296.0049 1021.6560 -290.6610 1027.0000 5.0000 4.8835 0.0461
161883.274808 82480.193562 953.590572 -425.3395 1021.2203 -419.5598 1027.0000 5.0000 4.8784 0.0481
161883.274808 82480.193562 1489.335126 -575.1363 1020.7493 -568.8856 1027.0000 5.0000 4.8753 0.0492
161883.274808 82480.193562 2144.113921 -731.1071 1034.8055 -738.9126 1027.0000 5.0000 4.8838 0.0459
161883.274808 82480.193562 2917.926957 -942.9813 1030.5555 -946.5368 1027.0000 5.0000 4.8958 0.0412
161883.274808 82480.193562 3810.774234 -1229.1385 1033.6555 -1235.7941 1027.0000 5.0000 4.9030 0.0384
161883.274808 82480.193562 4822.655752 -708.4965 1718.7935 -402.7494 2024.5407 20.0000 16.1272 0.3498
161883.274808 82480.193562 5953.571511 -170.9778 2378.9426 -284.2964 2265.6240 50.0000 26.1386 0.7267
161883.274808 82480.193562 7203.521511 -123.2649 2512.6264 -196.7175 2439.1738 100.0000 33.8338 0.8855
161883.274808 82480.193562 8572.505752 -113.3644 2598.9690 -110.1856 2602.1477 68.8283 36.0908 0.7250
161883.274808 82480.193562 10060.524234 -97.2692 2689.1738 -66.5477 2719.8953 76.8854 37.8676 0.7574
161883.274808 82480.193562 11667.576957 -60.2479 2788.5636 -11.9601 2836.8515 87.8475 39.2749 0.8001
