x y z density stdev
262419.553913 77310.503143 5500.000000 2486.7498 11.5308
264816.648866 77116.495508 5500.000000 2442.9117 11.1032
267214.696599 76921.839851 5500.000000 2409.5950 7.8613
269611.976438 76727.151390 5500.000000 2402.5420 7.9065
272009.180193 76532.651189 5500.000000 2409.7330 7.8605
274406.999584 76338.559015 5500.000000 2420.4558 7.8161
276804.744743 76144.653475 5500.000000 2431.2741 7.7999
279202.062817 75949.654927 5500.000000 2446.4779 11.8040
281599.998439 75755.061707 5500.000000 2477.9729 12.1095
283997.171158 75560.434331 5500.000000 2527.5619 13.0671
286394.963280 75366.210661 5500.000000 2585.6389 14.6035
288793.020255 75171.110792 5500.000000 2636.0660 16.0779
291189.981638 74977.036171 5500.000000 2649.8867 26.4572
293587.899539 74782.302451 5500.000000 2603.7853 24.2736
295985.749105 74587.750836 5500.000000 2549.5793 21.8469
298382.840764 74393.163734 5500.000000 2503.4585 20.1277
300780.556555 74198.975152 5500.000000 2467.8905 19.2249
76212.087870 92409.477602 5400.000000 2621.4958 24.7438
78609.631331 92214.739608 5400.000000 2629.3773 25.1122
81007.732112 92020.481297 5400.000000 2635.5054 25.3992
83405.005098 91826.210303 5400.000000 2643.4063 25.7698
85803.207978 91631.369224 5400.000000 2676.1791 27.3038
88200.213688 91437.563173 5400.000000 2718.5892 32.4840
90598.150222 91243.185154 5400.000000 2729.4356 33.0285
92996.324325 91047.989112 5400.000000 2744.4773 33.7755
95393.304479 90853.827723 5400.000000 2762.3767 34.6512
97791.216029 90659.091280 5400.000000 2748.9655 33.9965
100188.997442 90464.583683 5400.000000 2717.9442 30.3024
102586.649624 90270.304452 5400.000000 2669.1943 27.9698
104984.173489 90076.253085 5400.000000 2605.1943 24.8686
107381.937075 89881.379686 5400.000000 2544.3809 22.1020
109779.573334 89686.732918 5400.000000 2515.9821 20.9924
112177.083177 89492.312292 5400.000000 2519.1170 18.1122
114575.160082 89298.358692 5400.000000 2519.4164 18.1216
116972.419800 89104.388571 5400.000000 2494.9094 17.4215
119369.920899 88909.593028 5400.000000 2453.3520 16.6662
121767.298409 88715.021393 5400.000000 2428.6740 16.5605
124165.245675 88520.913323 5400.000000 2438.6649 18.2113
126562.378698 88326.787771 5400.000000 2481.5004 18.8068
128960.446665 88132.073489 5400.000000 2486.8921 18.9369
131357.701447 87937.341114 5400.000000 2409.7330 18.3413
133755.528701 87743.068805 5400.000000 2338.7649 20.7078
136152.544658 87548.778064 5400.000000 2315.8157 21.2053
138550.496613 87353.894551 5400.000000 2316.9734 21.1357
140947.969237 87160.281264 5400.000000 2332.0116 20.2812
143345.686533 86965.835109 5400.000000 2349.3678 19.4198
145742.595489 86771.369554 5400.000000 1625.3861 0.0000
148140.081413 86577.358982 5400.000000 1625.3861 0.0000
150537.812688 86382.513374 5400.000000 1625.3861 0.0000
152935.429726 86187.883913 5400.000000 1625.3861 0.0000
155332.933448 85993.470099 5400.000000 2080.9004 50.5244
157730.324776 85799.271456 5400.000000 2202.8656 36.7886
160127.604631 85605.287487 5400.000000 2318.6208 23.1742
162525.131519 85410.465077 5400.000000 2394.1841 19.7314
164922.547942 85215.856092 5400.000000 2441.8153 19.3213
167320.546748 85021.694488 5400.000000 2477.1284 19.8347
169717.744985 84827.510579 5400.000000 2510.9416 20.8151
172114.835531 84633.538626 5400.000000 2558.0382 28.1594
174512.866635 84438.958316 5400.000000 2616.7864 31.5569
176910.099192 84244.354902 5400.000000 2653.3484 33.7597
179307.225990 84049.961719 5400.000000 2668.7977 34.6904
181704.939723 83856.010799 5400.000000 2682.2330 35.4961
184102.211572 83660.982384 5400.000000 2707.7109 37.0088
186499.717928 83467.448381 5400.000000 2745.1486 39.1822
188896.783471 83272.836254 5400.000000 2771.6148 40.6757
191294.438709 83078.662896 5400.000000 2769.2942 40.5463
193692.344986 82883.641466 5400.000000 2736.0301 38.6591
196089.106972 82689.649606 5400.000000 2672.5764 37.5113
198486.812640 82495.039365 5400.000000 2617.8695 33.9709
200884.419174 82300.633760 5400.000000 2587.6807 32.0513
203281.927507 82106.432296 5400.000000 2582.9292 31.7555
205679.338572 81912.434491 5400.000000 2586.8289 31.9982
208077.002892 81717.584542 5400.000000 2588.0218 24.0545
210473.879526 81522.708258 5400.000000 2571.0747 23.2713
212871.352309 81328.262936 5400.000000 2528.7788 21.4710
215268.730717 81134.019020 5400.000000 2478.3954 19.8638
217666.707035 80940.203833 5400.000000 2433.4636 19.2949
220064.246929 80745.304973 5400.000000 2407.1103 13.6790
222461.347366 80551.661916 5400.000000 2393.4841 13.8656
224858.703789 80357.162023 5400.000000 2380.3442 14.1230
227255.969665 80162.860824 5400.000000 2372.0125 14.3251
229653.491703 79967.701245 5400.000000 2376.1932 14.2200
232051.270084 79774.021691 5400.000000 2392.3629 10.3784
234448.614426 79579.256290 5400.000000 2408.9053 10.2109
236845.871130 79384.687326 5400.000000 2422.7860 10.1396
239243.732261 79190.539249 5400.000000 2427.7159 10.1291
241640.816483 78996.361382 5400.000000 2423.4710 10.1377
244038.159099 78801.321058 5400.000000 2416.4760 9.4775
246436.108040 78606.698907 5400.000000 2417.0253 9.4750
248832.939772 78413.103856 5400.000000 2429.9057 9.4426
251231.064368 78217.809957 5400.000000 2449.4996 9.4837
253628.764664 78023.765852 5400.000000 2465.6639 9.5926
256025.693013 77829.690605 5400.000000 2473.1983 11.3449
258423.572920 77634.971228 5400.000000 2487.4619 11.5417
260820.681960 77440.220095 5400.000000 2490.1741 11.5843
263218.402911 77245.881177 5400.000000 2463.9968 11.2443
265616.045787 77051.731603 5400.000000 2422.2379 11.1005
268013.611543 76857.770863 5400.000000 2396.5598 7.9548
270410.748811 76662.718685 5400.000000 2396.1410 7.9586
272808.500821 76468.075210 5400.000000 2404.0667 7.8957
275206.177699 76273.618801 5400.000000 2415.3768 7.8336
277603.780388 76079.348988 5400.000000 2426.2101 7.8040
280001.309847 75885.265254 5400.000000 2444.4200 11.7945
282399.103360 75690.307426 5400.000000 2483.9079 12.1975
284796.824678 75495.534417 5400.000000 2534.7500 13.2397
287194.474757 75300.945730 5400.000000 2590.7586 14.7500
289592.054550 75106.540865 5400.000000 2637.9387 16.1334
291989.565009 74912.319336 5400.000000 2633.4549 25.6752
294387.341263 74717.220244 5400.000000 2580.7380 23.2103
296784.715490 74523.363743 5400.000000 2524.8337 20.8658
299182.356559 74328.628400 5400.000000 2484.3335 19.5834
301579.931248 74134.074131 5400.000000 2452.5258 18.9985
77010.840551 92345.299038 5300.000000 2614.6269 24.4238
79408.924998 92150.453967 5300.000000 2618.2310 24.5915
81806.873757 91955.842122 5300.000000 2619.3170 24.6421
84203.994777 91761.217664 5300.000000 2631.2269 25.1988
86601.674899 91567.071148 5300.000000 2673.9748 27.2011
88999.592332 91372.108041 5300.000000 2708.9811 31.9979
91397.006997 91178.424454 5300.000000 2719.4503 32.5274
93794.659961 90983.923033 5300.000000 2738.9081 33.5001
96193.243699 90788.846668 5300.000000 2744.0301 33.7535
98590.634968 90594.804411 5300.000000 2720.5283 32.5817
100988.265206 90399.942168 5300.000000 2682.0302 28.5900
103385.766262 90205.308244 5300.000000 2631.5976 26.1432
105783.831721 90011.144685 5300.000000 2565.9837 23.0413
108181.077115 89816.965619 5300.000000 2514.7922 20.9499
110579.255254 89622.205701 5300.000000 2504.0422 20.5842
112976.248208 89428.479424 5300.000000 2510.4989 17.8496
115374.174846 89234.170414 5300.000000 2502.4383 17.6201
117771.649696 89038.794921 5300.000000 2469.0056 16.8748
120169.327651 88844.934595 5300.000000 2426.2101 16.5663
122566.554878 88650.007167 5300.000000 2409.0433 16.6946
124964.351907 88455.543138 5300.000000 2432.9162 18.1998
127362.027153 88261.301390 5300.000000 2476.0038 18.6854
129759.581532 88067.281435 5300.000000 2451.4248 18.2987
132157.378822 87872.431916 5300.000000 2369.1108 19.3487
134554.693798 87678.853952 5300.000000 2309.2941 22.4509
136952.252685 87484.445174 5300.000000 2300.5746 22.1682
139349.693542 87290.255961 5300.000000 2307.4322 21.7245
141747.378477 87095.234421 5300.000000 2328.1894 20.4894
144144.946385 86900.431186 5300.000000 1625.3861 0.0000
146542.037815 86706.897491 5300.000000 1625.3861 0.0000
148939.374832 86512.529586 5300.000000 1625.3861 0.0000
151336.957105 86317.326562 5300.000000 1625.3861 0.0000
153734.758167 86123.627964 5300.000000 1625.3861 0.0000
156132.113374 85928.856462 5300.000000 2116.4660 46.4258
158529.356235 85734.300083 5300.000000 2245.6630 32.3629
160927.179672 85540.193608 5300.000000 2343.8701 21.6758
163324.200577 85346.065690 5300.000000 2409.5950 19.4464
165722.160870 85151.333263 5300.000000 2452.8012 19.4146
168119.319701 84956.578754 5300.000000 2483.0574 19.9767
170517.061845 84762.270678 5300.000000 2519.4164 21.1170
172914.696291 84568.173882 5300.000000 2574.5525 29.0797
175311.532127 84374.054508 5300.000000 2625.5136 32.0809
177709.308904 84179.325619 5300.000000 2654.3138 33.8179
180106.625407 83985.859941 5300.000000 2668.2033 34.6547
182504.192003 83791.549796 5300.000000 2683.6545 35.5811
184901.316634 83596.162160 5300.000000 2713.0202 37.3209
187298.675950 83402.268836 5300.000000 2749.8666 39.4512
189696.286039 83207.528878 5300.000000 2763.2952 40.2103
192093.794161 83012.995754 5300.000000 2750.0921 39.4640
194491.201249 82818.668959 5300.000000 2700.5617 36.5867
196888.508234 82624.548008 5300.000000 2644.3546 35.6844
199285.716046 82430.632417 5300.000000 2600.8036 32.8786
201683.176330 82235.866772 5300.000000 2580.5698 31.6095
204081.229970 82041.534802 5300.000000 2579.8977 31.5680
206478.494851 81847.176547 5300.000000 2580.2337 31.5887
208875.663448 81653.021410 5300.000000 2574.7187 23.4376
211273.085710 81458.013421 5300.000000 2548.9464 22.2949
213670.755510 81264.491232 5300.000000 2502.2927 20.5279
216067.988571 81069.886299 5300.000000 2449.7745 19.3825
218465.128241 80875.482233 5300.000000 2412.9014 19.4046
220863.214095 80680.449881 5300.000000 2391.0996 13.9067
223260.169327 80486.445665 5300.000000 2378.2007 14.1721
225658.071720 80291.811252 5300.000000 2366.7780 14.4671
228055.192323 80097.148417 5300.000000 2362.0799 14.6043
230452.914580 79902.909844 5300.000000 2371.7231 14.3326
232850.548170 79708.868287 5300.000000 2387.7208 10.4416
235247.402861 79514.797793 5300.000000 2404.0667 10.2506
237645.206296 79320.092097 5300.000000 2415.5143 10.1692
240042.923034 79125.581652 5300.000000 2417.1627 10.1610
242439.862917 78931.041478 5300.000000 2411.5246 10.1927
244837.409101 78736.920415 5300.000000 2213.4118 15.5764
247235.214044 78541.935542 5300.000000 2410.0087 9.5136
249632.592991 78348.201434 5300.000000 2424.8408 9.4495
252030.231733 78153.602245 5300.000000 2444.4200 9.4631
254427.788576 77959.195091 5300.000000 2455.6952 9.5179
256825.264464 77764.979483 5300.000000 2464.8300 11.2525
259223.000838 77569.896610 5300.000000 2478.3954 11.4111
261620.317233 77376.062454 5300.000000 2471.9386 11.3298
264017.895147 77181.359772 5300.000000 2441.2672 11.0978
266415.395037 76986.846375 5300.000000 2401.7094 11.2444
268812.817849 76792.521775 5300.000000 2387.2974 8.0476
271210.164535 76598.385471 5300.000000 2389.2713 8.0260
273607.773954 76403.377820 5300.000000 2282.7887 10.4163
276005.308287 76208.557186 5300.000000 2278.1880 10.5641
278402.768481 76013.923091 5300.000000 2265.9126 10.9705
280800.846189 75819.694462 5300.000000 2446.0662 11.8020
283198.160935 75625.431635 5300.000000 2487.3194 12.2519
285595.740155 75430.293990 5300.000000 2539.8545 13.3661
287993.603484 75236.619107 5300.000000 2598.8835 14.9845
290391.041679 75041.849329 5300.000000 2632.7112 15.9785
292788.410586 74847.262838 5300.000000 2611.7614 24.6479
295186.401720 74653.076653 5300.000000 2553.0738 21.9939
297583.968492 74457.794331 5300.000000 2504.6264 20.1648
299981.825327 74263.971135 5300.000000 2467.3334 19.2148
302379.258888 74069.051169 5300.000000 2435.6532 18.8874
77809.914855 92279.955138 5200.000000 2605.3707 23.9949
80208.168043 92086.050498 5200.000000 2603.9612 23.9299
82605.964756 91891.085121 5200.000000 2603.2579 23.8975
85003.626727 91696.352460 5200.000000 2625.6970 24.9400
87401.154868 91501.852013 5200.000000 2669.3927 29.9638
89799.242962 91307.827923 5200.000000 2699.9348 31.5371
92196.875862 91112.741592 5200.000000 2712.5938 32.1811
94594.007495 90918.934443 5200.000000 2728.1245 32.9630
96992.070623 90724.552430 5200.000000 2719.0196 32.5057
99389.310810 90530.155936 5200.000000 2688.5543 28.9038
101787.482602 90335.182425 5200.000000 2648.5463 26.9672
104185.157518 90141.485800 5200.000000 2589.7306 24.1347
106582.379580 89946.724805 5200.000000 2527.2581 21.4122
108980.166965 89752.433214 5200.000000 2495.7738 20.3267
111378.194329 89557.318161 5200.000000 2495.1974 17.4288
113775.729283 89363.478320 5200.000000 2499.8225 17.5493
116173.505213 89168.813765 5200.000000 2483.0574 17.1431
118571.156585 88974.373666 5200.000000 2439.7604 16.5720
120968.684313 88780.157532 5200.000000 2398.0936 16.8585
123366.089313 88586.164874 5200.000000 2391.2401 18.6793
125763.736456 88391.344728 5200.000000 2432.0952 18.1996
128161.261869 88196.746807 5200.000000 2465.6639 18.4901
130558.666463 88002.370641 5200.000000 2414.4146 18.2878
132955.951154 87808.215731 5200.000000 2326.1026 21.4106
135353.479164 87613.230550 5200.000000 2284.6111 23.2613
137751.218657 87419.754904 5200.000000 2287.3258 23.0699
140148.510168 87225.209077 5200.000000 2301.4395 22.1114
142546.737887 87030.068526 5200.000000 2324.4892 20.6969
144943.795732 86835.959846 5200.000000 1625.3861 0.0000
147340.738347 86642.069227 5200.000000 1625.3861 0.0000
149738.618594 86447.581048 5200.000000 1625.3861 0.0000
152136.384555 86253.309061 5200.000000 1625.3861 0.0000
154533.345079 86059.016648 5200.000000 1625.3861 0.0000
156931.243820 85864.123582 5200.000000 2162.7015 41.1888
159329.030207 85669.444953 5200.000000 2277.2600 26.2067
161725.655447 85475.797696 5200.000000 2368.3829 20.5409
164123.577638 85280.494222 5200.000000 2425.6624 19.3066
166521.032517 85086.456326 5200.000000 2459.5628 19.5032
168918.378734 84892.630920 5200.000000 2490.4602 20.1733
171315.973253 84697.964384 5200.000000 2532.7523 26.8423
173713.460123 84503.509081 5200.000000 2586.1486 29.7460
176110.840263 84309.264534 5200.000000 2632.7112 32.5143
178508.114601 84115.230256 5200.000000 2655.4745 33.8880
180905.638429 83920.352050 5200.000000 2667.4118 34.6071
183303.057472 83725.682848 5200.000000 2687.1210 35.7880
185701.064364 83531.454188 5200.000000 2720.7441 37.7729
188098.276584 83337.201231 5200.000000 2748.5153 39.3743
190495.386799 83143.155821 5200.000000 2750.7690 39.5025
192892.748202 82948.263061 5200.000000 2721.8242 37.8358
195290.348379 82754.861891 5200.000000 2669.5912 37.3187
197687.509133 82560.381042 5200.000000 2619.8609 34.0992
200085.613307 82365.280789 5200.000000 2586.4887 31.9769
202482.576292 82171.209619 5200.000000 2576.3836 31.3520
204880.483663 81976.517150 5200.000000 2575.0512 31.2704
207277.252608 81782.853701 5200.000000 2570.9097 23.2638
209674.966907 81588.567062 5200.000000 2558.3601 22.7026
212072.243309 81393.198307 5200.000000 2523.3237 21.2622
214469.767423 81199.315264 5200.000000 2472.2184 19.7281
216867.546086 81004.577364 5200.000000 2426.2101 19.3046
219264.192395 80810.868054 5200.000000 2392.6433 13.8798
221661.785637 80616.530534 5200.000000 2374.7550 14.2553
224059.634110 80421.335992 5200.000000 2363.5528 14.5603
226457.044810 80227.396281 5200.000000 2284.7928 17.9812
228854.711765 80032.598284 5200.000000 2267.8315 18.9417
231251.943678 79839.054413 5200.000000 2257.3317 14.6238
233649.432868 79644.651012 5200.000000 2383.6170 10.5034
236047.179007 79449.387133 5200.000000 2399.3467 10.2967
238444.493346 79255.376063 5200.000000 2406.4192 10.2303
240842.065656 79060.503271 5200.000000 2405.5895 10.2373
243239.208904 78866.882575 5200.000000 2213.8630 15.5556
245636.611157 78672.398886 5200.000000 2200.5293 16.1754
248034.272074 78477.051292 5200.000000 2201.9330 16.1096
250431.507185 78282.954462 5200.000000 2420.5929 9.4611
252829.351337 78089.273538 5200.000000 2436.4745 9.4446
255226.764695 77894.503347 5200.000000 2445.7918 11.1146
257624.097144 77699.924652 5200.000000 2458.3185 11.1936
260021.349633 77505.536956 5200.000000 2466.2201 11.2666
262419.553913 77310.503143 5200.000000 2451.7000 11.1460
264816.648866 77116.495508 5200.000000 2416.3386 11.1265
267214.696599 76921.839851 5200.000000 2386.7324 8.0539
269611.976438 76727.151390 5200.000000 2378.9160 8.1501
272009.180193 76532.651189 5200.000000 2279.8517 10.5103
274406.999584 76338.559015 5200.000000 2273.1451 10.7289
276804.744743 76144.653475 5200.000000 2268.4050 10.8866
279202.062817 75949.654927 5200.000000 2250.9456 17.3322
281599.998439 75755.061707 5200.000000 2240.0854 17.9180
283997.171158 75560.434331 5200.000000 2493.4711 12.3565
286394.963280 75366.210661 5200.000000 2549.4210 13.6106
288793.020255 75171.110792 5200.000000 2601.3286 15.0555
291189.981638 74977.036171 5200.000000 2624.2319 25.2373
293587.899539 74782.302451 5200.000000 2584.9601 23.4025
295985.749105 74587.750836 5200.000000 2530.3037 21.0725
298382.840764 74393.163734 5200.000000 2483.9079 19.5727
300780.556555 74198.975152 5200.000000 2449.0873 18.9636
76212.087870 92409.477602 5100.000000 2597.1440 23.6167
78609.631331 92214.739608 5100.000000 2593.6826 23.4586
81007.732112 92020.481297 5100.000000 2586.9992 23.1553
83405.005098 91826.210303 5100.000000 2588.8755 23.2401
85803.207978 91631.369224 5100.000000 2620.2238 24.6844
88200.213688 91437.563173 5100.000000 2668.5995 29.9226
90598.150222 91243.185154 5100.000000 2691.6370 31.1121
92996.324325 91047.989112 5100.000000 2705.3890 31.8152
95393.304479 90853.827723 5100.000000 2712.5938 32.1811
97791.216029 90659.091280 5100.000000 2691.0192 31.0804
